Sample_path,Entropy,Correct
45701,0.594,True
45702,1.0978,True
45703,0.4166,True
45704,0.5288,True
45705,0.5144,True
45706,0.464,True
45707,0.5171,True
45708,0.5508,True
45709,0.5498,True
45710,0.5154,True
45711,0.5344,True
45712,0.4933,True
45713,0.3911,True
45714,0.5235,True
45715,0.5689,True
45716,0.6837,True
45717,0.5231,True
45718,0.5973,True
45719,0.4972,True
45720,0.4657,True
45721,0.4916,True
45722,0.4594,True
45723,0.4939,True
45724,0.5717,True
45725,0.5231,True
45726,0.4909,True
45727,1.3771,True
45728,0.4948,True
45729,0.4784,True
45730,0.5625,True
45731,0.5034,True
45732,0.4302,True
45733,0.5409,True
45734,0.4554,True
45735,0.4702,True
45736,0.4656,True
45737,0.5291,True
45738,0.4821,True
45739,0.638,True
45740,0.3456,True
45741,0.5813,True
45742,0.4448,True
45743,0.6169,True
45744,0.5631,True
45745,0.5064,True
45746,1.2211,True
45747,0.4783,True
45748,0.5214,True
45749,0.2977,True
45750,0.7805,True
45751,0.5352,True
45752,0.4787,True
45753,0.5065,True
45754,0.4395,True
45755,0.4242,True
45756,0.5085,True
45757,0.3429,True
45758,0.4952,True
45759,0.5133,True
45760,0.5559,True
45761,0.4838,True
45762,0.8264,True
45763,0.9257,True
45764,0.5068,True
45765,0.4964,True
45766,0.5195,True
45767,0.5658,True
45768,0.527,True
45769,0.5035,True
45770,0.4716,True
45771,0.3536,True
45772,0.4697,True
45773,0.4995,True
45774,0.5061,True
45775,0.8337,True
45776,1.1593,True
45777,0.5018,True
45778,0.4432,True
45779,0.5274,True
45780,0.537,True
45781,0.4993,True
45782,0.5126,True
45783,0.783,True
45784,0.5661,True
45785,1.1327,False
45786,0.5028,True
45787,0.5537,True
45788,0.4997,True
45789,0.858,True
45790,0.4972,True
45791,1.7062,False
45792,0.5197,True
45793,0.5256,True
45794,0.5846,True
45795,0.4935,True
45796,0.5242,True
45797,0.5265,True
45798,0.4966,True
45799,0.4978,True
45800,0.4468,True
45801,1.1835,False
45802,0.5346,True
45803,0.539,True
45804,0.5346,True
45805,1.388,False
45806,0.5115,True
45807,0.6204,True
45808,0.4452,True
45809,0.4888,True
45810,0.6597,True
45811,0.5772,True
45812,0.5238,True
45813,0.5703,True
45814,0.4187,True
45815,0.8052,True
45816,0.4979,True
45817,0.5307,True
45818,0.4576,True
45819,0.5339,True
45820,0.54,True
45821,0.5222,True
45822,0.4765,True
45823,0.8782,True
45824,0.6052,True
45825,0.5144,True
45826,0.5566,True
45827,0.5128,True
45828,0.4352,True
45829,0.5197,True
45830,0.5435,True
45831,0.5007,True
45832,0.481,True
45833,0.4844,True
45834,0.63,True
45835,0.6187,True
45836,0.7261,False
45837,0.5101,True
45838,0.5286,True
45839,0.4535,True
45840,0.8862,True
45841,0.5093,True
45842,0.5293,True
45843,0.5431,True
45844,0.6399,True
45845,0.5574,True
45846,0.577,True
45847,0.4821,True
45848,0.5631,True
45849,0.4071,True
45850,0.5487,True
45851,0.5665,True
45852,0.4551,True
45853,0.5445,True
45854,1.0434,True
45855,0.5382,True
45856,0.4852,True
45857,0.3819,True
45858,0.5509,True
45859,0.4649,True
45860,0.5117,True
45861,0.5257,True
45862,0.5829,True
45863,0.5005,True
45864,0.5379,True
45865,0.5364,True
45866,1.0977,True
45867,0.3489,True
45868,0.5094,True
45869,0.5894,True
45870,0.3672,True
45871,0.4345,True
45872,0.5219,True
45873,0.4927,True
45874,0.541,True
45875,0.4866,True
45876,0.4967,True
45877,0.5456,True
45878,0.5643,True
45879,0.4101,True
45880,0.6397,True
45881,0.4911,True
45882,0.4475,True
45883,0.4957,True
45884,0.4735,True
45885,0.5791,True
45886,0.6127,True
45887,0.498,True
45888,0.5188,True
45889,0.6431,True
45890,1.0968,True
45891,0.5499,True
45892,0.4752,True
45893,0.4287,True
45894,0.4948,True
45895,0.4656,True
45896,0.4892,True
45897,1.1693,True
45898,0.6372,True
45899,0.5419,True
45900,0.9011,True
45901,0.403,True
45902,0.4921,True
45903,0.4278,True
45904,0.4676,True
45905,0.576,True
45906,0.6408,True
45907,0.5715,True
45908,0.5145,True
45909,0.513,True
45910,0.4966,True
45911,0.4372,True
45912,0.5133,True
45913,0.491,True
45914,0.4082,True
45915,0.5457,True
45916,1.1251,True
45917,0.5206,True
45918,0.4523,True
45919,0.5316,True
45920,0.5451,True
45921,0.2405,True
45922,0.5139,True
45923,0.5012,True
45924,0.8041,True
45925,0.5538,True
45926,0.4661,True
45927,0.5366,True
45928,0.5407,True
45929,0.5234,True
45930,0.5508,True
45931,0.9203,True
45932,0.5359,True
45933,0.4188,True
45934,0.5086,True
45935,0.9848,True
45936,0.8291,True
45937,0.4977,True
45938,0.4278,True
45939,1.1329,False
45940,0.4004,True
45941,1.1856,True
45942,0.7564,True
45943,1.0207,True
45944,0.5609,True
45945,0.5135,True
45946,0.5139,True
45947,0.4858,True
45948,0.5058,True
45949,0.6682,True
45950,0.5127,True
45951,0.4168,True
45952,0.5682,True
45953,0.5123,True
45954,0.4573,True
45955,0.5984,True
45956,0.6074,True
45957,0.4921,True
45958,0.53,True
45959,0.5339,True
45960,0.5883,True
45961,0.4268,True
45962,0.4688,True
45963,0.4757,True
45964,0.5498,True
45965,0.5214,True
45966,0.5672,True
45967,0.4918,True
45968,0.4271,True
45969,0.4438,True
45970,0.5676,True
45971,0.9053,True
45972,0.4878,True
45973,0.5068,True
45974,0.4753,True
45975,0.5472,True
45976,1.2833,True
45977,0.5245,True
45978,0.5422,True
45979,0.3801,True
45980,0.451,True
45981,1.3405,True
45982,0.5392,True
45983,0.4919,True
45984,0.5225,True
45985,0.5222,True
45986,0.5967,True
45987,1.2584,False
45988,0.5293,True
45989,1.1756,True
45990,0.49,True
45991,0.4985,True
45992,0.5129,True
45993,0.5434,True
45994,0.5455,True
45995,0.4655,True
45996,0.5024,True
45997,0.5132,True
45998,1.3789,True
45999,0.5225,True
46000,0.4663,True
46001,0.6784,True
46002,0.718,True
46003,0.5046,True
46004,0.5498,True
46005,0.491,True
46006,0.8063,True
46007,0.6135,True
46008,0.498,True
46009,0.5157,True
46010,0.5321,True
46011,0.526,True
46012,0.4795,True
46013,0.5085,True
46014,0.5445,True
46015,1.6726,True
46016,0.4988,True
46017,0.5613,True
46018,0.5158,True
46019,0.5777,True
46020,0.7021,True
46021,0.5686,True
46022,0.4062,True
46023,0.4772,True
46024,0.6974,True
46025,0.4643,True
46026,0.4975,True
46027,0.4965,True
46028,0.6272,True
46029,0.6632,True
46030,0.5427,True
46031,0.8529,True
46032,0.5361,True
46033,0.5671,True
46034,0.5729,True
46035,0.8246,True
46036,0.4546,True
46037,0.4573,True
46038,0.6053,True
46039,0.5446,True
46040,0.5956,True
46041,0.5124,True
46042,1.4719,True
46043,1.4929,True
46044,0.5151,True
46045,0.5544,True
46046,0.5652,True
46047,1.2368,False
46048,0.4793,True
46049,0.5104,True
46050,0.5062,True
46051,0.4492,True
46052,0.5596,True
46053,0.5531,True
46054,0.6693,True
46055,0.5968,True
46056,1.0823,False
46057,1.5514,False
46058,0.5355,True
46059,0.7486,True
46060,0.6106,True
46061,0.4915,True
46062,0.6513,True
46063,0.515,True
46064,0.4826,True
46065,0.4882,True
46066,0.4592,True
46067,0.4723,True
46068,0.5748,True
46069,1.0262,True
46070,0.5495,True
46071,0.4987,True
46072,0.5251,True
46073,0.3599,True
46074,0.5221,True
46075,0.5221,True
46076,0.5298,True
46077,0.8079,True
46078,0.8599,True
46079,0.4607,True
46080,0.4308,True
46081,0.5352,True
46082,0.4864,True
46083,0.9234,False
46084,1.2451,True
46085,0.4323,True
46086,0.9886,True
46087,0.6307,True
46088,0.4507,True
46089,0.53,True
46090,0.5382,True
46091,0.729,True
46092,0.5449,True
46093,0.5005,True
46094,0.4926,True
46095,0.415,True
46096,0.4611,True
46097,0.5143,True
46098,0.4299,True
46099,0.5921,True
46100,0.5707,True
46101,0.4362,True
46102,0.555,True
46103,0.5294,True
46104,0.4579,True
46105,0.4713,True
46106,0.7164,True
46107,1.2804,True
46108,0.7739,True
46109,0.5941,True
46110,0.5487,True
46111,0.6994,True
46112,0.5127,True
46113,0.4585,True
46114,0.4105,True
46115,0.4213,True
46116,0.574,True
46117,0.4225,True
46118,0.4626,True
46119,0.5017,True
46120,0.8974,True
46121,0.494,True
46122,0.5331,True
46123,0.5277,True
46124,0.519,True
46125,0.4178,True
46126,0.5585,True
46127,0.4687,True
46128,0.4705,True
46129,0.5107,True
46130,0.4842,True
46131,0.5079,True
46132,0.4953,True
46133,0.5605,True
46134,0.5518,True
46135,0.6117,True
46136,0.4668,True
46137,0.5746,True
46138,0.6536,True
46139,0.4967,True
46140,0.5141,True
46141,0.6968,True
46142,0.5879,True
46143,0.4101,True
46144,0.4727,True
46145,0.4967,True
46146,0.5179,True
46147,0.5946,True
46148,0.5495,True
46149,0.4605,True
46150,0.4501,True
46151,0.4976,True
46152,0.4044,True
46153,0.4655,True
46154,0.5151,True
46155,0.587,True
46156,0.4912,True
46157,0.5205,True
46158,0.4405,True
46159,0.5744,True
46160,0.454,True
46161,0.4927,True
46162,0.4553,True
46163,0.5617,True
46164,0.4968,True
46165,0.4729,True
46166,0.532,True
46167,0.5858,True
46168,0.4931,True
46169,0.4142,True
46170,0.4666,True
46171,0.4595,True
46172,0.6799,True
46173,0.4843,True
46174,0.4849,True
46175,0.4527,True
46176,0.4834,True
46177,0.6511,True
46178,0.5406,True
46179,0.4534,True
46180,0.4874,True
46181,0.7332,True
46182,0.5137,True
46183,0.521,True
46184,0.5242,True
46185,0.5147,True
46186,0.5121,True
46187,0.4646,True
46188,0.603,True
46189,0.4878,True
46190,0.4621,True
46191,0.5429,True
46192,0.9286,True
46193,1.0799,True
46194,0.4989,True
46195,0.5697,True
46196,0.5869,True
46197,0.5516,True
46198,0.943,False
46199,0.4595,True
46200,0.6168,True
46201,0.5671,True
46202,0.4687,True
46203,0.7991,True
46204,0.5722,True
46205,0.5768,True
46206,0.4504,True
46207,0.5081,True
46208,1.6384,True
46209,0.8516,False
46210,0.6556,True
46211,0.4744,True
46212,0.5699,True
46213,0.5463,True
46214,0.5332,True
46215,0.4645,True
46216,0.4782,True
46217,0.462,True
46218,0.5406,True
46219,0.5261,True
46220,0.5382,True
46221,0.5232,True
46222,0.4846,True
46223,0.6443,True
46224,1.5892,False
46225,0.5551,True
46226,0.4569,True
46227,0.5565,True
46228,0.5181,True
46229,0.4787,True
46230,0.4515,True
46231,0.4704,True
46232,0.3961,True
46233,0.5937,True
46234,0.7721,True
46235,0.5526,True
46236,1.0758,True
46237,0.4612,True
46238,0.6848,True
46239,0.4817,True
46240,0.5478,True
46241,0.5134,True
46242,0.4028,True
46243,0.539,True
46244,0.4695,True
46245,0.4647,True
46246,0.3897,True
46247,0.5515,True
46248,0.5292,True
46249,1.4151,True
46250,0.6302,True
46251,0.4939,True
46252,0.529,True
46253,0.4661,True
46254,0.4663,True
46255,0.4962,True
46256,0.5278,True
46257,0.4827,True
46258,0.5015,True
46259,1.1986,True
46260,0.6075,True
46261,0.5318,True
46262,0.504,True
46263,0.5208,True
46264,0.9848,True
46265,0.5117,True
46266,0.5349,True
46267,0.4803,True
46268,0.4244,True
46269,0.4982,True
46270,0.4604,True
46271,0.5028,True
46272,0.5505,True
46273,0.5366,True
46274,0.4854,True
46275,0.4621,True
46276,0.5284,True
46277,0.5594,True
46278,0.4992,True
46279,0.561,True
46280,0.5446,True
46281,0.4903,True
46282,0.533,True
46283,0.3547,True
46284,0.4885,True
46285,0.5181,True
46286,0.4056,True
46287,1.4365,True
46288,0.5174,True
46289,0.4615,True
46290,0.6083,True
46291,0.6125,True
46292,0.5235,True
46293,0.7015,True
46294,0.5284,True
46295,0.4637,True
46296,1.0899,False
46297,0.5253,True
46298,0.5083,True
46299,0.45,True
46300,0.99,False
46301,0.5329,True
46302,0.4784,True
46303,0.4976,True
46304,0.4739,True
46305,0.4735,True
46306,0.5353,True
46307,0.5149,True
46308,0.5079,True
46309,0.5134,True
46310,0.613,True
46311,0.4963,True
46312,0.6813,True
46313,0.5389,True
46314,0.4903,True
46315,0.4677,True
46316,0.4576,True
46317,0.5434,True
46318,0.7722,True
46319,0.5574,True
46320,0.5526,True
46321,0.461,True
46322,0.5469,True
46323,0.5326,True
46324,0.4805,True
46325,0.6481,True
46326,0.4597,True
46327,0.6495,True
46328,0.4583,True
46329,0.4593,True
46330,0.5193,True
46331,0.4043,True
46332,0.5868,True
46333,0.5351,True
46334,0.5769,True
46335,0.8075,False
46336,0.5392,True
46337,0.4658,True
46338,0.4981,True
46339,0.5502,True
46340,0.5397,True
46341,0.4169,True
46342,0.5045,True
46343,0.5232,True
46344,0.7926,True
46345,0.5824,True
46346,0.4934,True
46347,0.9051,True
46348,0.4757,True
46349,1.7516,True
46350,0.8644,True
46351,0.9201,True
46352,0.609,True
46353,0.476,True
46354,0.4448,True
46355,0.5488,True
46356,0.5394,True
46357,0.5588,True
46358,0.479,True
46359,0.5211,True
46360,0.5693,True
46361,0.5821,True
46362,0.5,True
46363,0.4505,True
46364,0.544,True
46365,0.6392,True
46366,0.5573,True
46367,0.4763,True
46368,0.5106,True
46369,0.7976,True
46370,0.4031,True
46371,0.6756,True
46372,0.4861,True
46373,0.6987,False
46374,0.5492,True
46375,0.5502,True
46376,0.5074,True
46377,0.5866,True
46378,0.4949,True
46379,0.5467,True
46380,1.07,True
46381,0.4647,True
46382,0.507,True
46383,0.4839,True
46384,0.514,True
46385,0.5607,True
46386,1.0318,True
46387,0.4482,True
46388,0.9309,True
46389,0.477,True
46390,0.5262,True
46391,0.5127,True
46392,0.5211,True
46393,0.4652,True
46394,1.8162,True
46395,0.5136,True
46396,0.5613,True
46397,0.5121,True
46398,0.5457,True
46399,0.5347,True
46400,0.5624,True
46401,0.5056,True
46402,0.5029,True
46403,1.0833,False
46404,0.5901,True
46405,0.4239,True
46406,0.4374,True
46407,0.4709,True
46408,0.503,True
46409,0.5823,True
46410,0.5166,True
46411,1.0952,True
46412,0.5201,True
46413,0.5881,True
46414,0.4544,True
46415,0.4517,True
46416,0.5982,True
46417,0.4003,True
46418,0.516,True
46419,0.4885,True
46420,0.5862,True
46421,0.4833,True
46422,0.4976,True
46423,0.3762,True
46424,0.5271,True
46425,0.5582,True
46426,0.4574,True
46427,0.4965,True
46428,0.5388,True
46429,0.6023,True
46430,0.5611,True
46431,0.4755,True
46432,0.4791,True
46433,0.5057,True
46434,1.6738,True
46435,0.6163,True
46436,0.487,True
46437,0.5732,True
46438,0.8831,True
46439,0.5062,True
46440,0.4815,True
46441,0.5144,True
46442,0.5332,True
46443,0.817,True
46444,0.4709,True
46445,0.4442,True
46446,0.5429,True
46447,0.6074,True
46448,0.5312,True
46449,0.6252,True
46450,0.4097,True
46451,0.4568,True
46452,0.4404,True
46453,0.4869,True
46454,0.365,True
46455,0.5075,True
46456,0.5134,True
46457,0.8993,True
46458,0.6102,True
46459,0.5935,True
46460,0.5521,True
46461,0.5117,True
46462,0.4757,True
46463,0.5348,True
46464,0.4873,True
46465,0.7988,True
46466,0.7962,True
46467,0.4847,True
46468,0.4152,True
46469,0.4744,True
46470,0.5117,True
46471,0.5471,True
46472,0.9424,True
46473,0.508,True
46474,1.0621,True
46475,0.4134,True
46476,0.4915,True
46477,0.4461,True
46478,0.6624,True
46479,0.5236,True
46480,0.4928,True
46481,0.5201,True
46482,1.1469,True
46483,0.53,True
46484,0.5474,True
46485,0.7585,True
46486,0.5121,True
46487,0.2813,True
46488,0.5177,True
46489,0.4219,True
46490,0.5507,True
46491,0.4932,True
46492,0.5212,True
46493,0.5962,True
46494,0.9439,True
46495,0.5907,True
46496,1.7869,True
46497,0.4701,True
46498,1.4269,True
46499,0.8128,True
46500,0.5914,True
46501,0.5504,True
46502,0.4852,True
46503,0.4748,True
46504,0.7261,True
46505,0.6263,True
46506,0.4498,True
46507,0.5014,True
46508,0.5716,True
46509,0.4647,True
46510,0.5185,True
46511,0.5268,True
46512,0.9689,True
46513,0.7865,True
46514,0.4893,True
46515,0.4108,True
46516,0.5326,True
46517,1.2285,True
46518,0.5618,True
46519,0.8717,True
46520,0.5488,True
46521,1.0145,False
46522,0.5429,True
46523,0.5309,True
46524,0.6252,True
46525,0.4526,True
46526,0.497,True
46527,0.4955,True
46528,0.4613,True
46529,0.5459,True
46530,0.5442,True
46531,0.4617,True
46532,0.4808,True
46533,0.5109,True
46534,1.0906,False
46535,0.5687,True
46536,0.429,True
46537,0.4113,True
46538,0.5492,True
46539,0.5736,True
46540,0.3578,True
46541,0.5592,True
46542,0.5581,True
46543,0.4645,True
46544,0.4908,True
46545,0.5536,True
46546,0.4894,True
46547,0.5226,True
46548,0.7057,True
46549,0.5216,True
46550,0.4974,True
46551,0.624,True
46552,1.1024,True
46553,0.7785,True
46554,0.5295,True
46555,0.3395,True
46556,0.5546,True
46557,0.4828,True
46558,0.7179,True
46559,0.4981,True
46560,0.4698,True
46561,0.4231,True
46562,0.5128,True
46563,0.5229,True
46564,0.4642,True
46565,0.527,True
46566,0.4995,True
46567,0.4031,True
46568,1.0227,True
46569,0.501,True
46570,1.0783,True
46571,0.4662,True
46572,0.9987,True
46573,0.9119,True
46574,0.7961,True
46575,0.4142,True
46576,0.4958,True
46577,0.5232,True
46578,0.5407,True
46579,0.5939,True
46580,0.6547,True
46581,0.3329,True
46582,0.8676,True
46583,0.5044,True
46584,0.4555,True
46585,1.5127,True
46586,0.6044,True
46587,0.4827,True
46588,0.4995,True
46589,0.5312,True
46590,0.581,True
46591,0.6229,True
46592,0.4831,True
46593,0.5123,True
46594,0.4108,True
46595,0.5854,True
46596,0.8187,True
46597,0.4081,True
46598,0.5092,True
46599,0.6168,True
46600,0.5326,True
46601,0.5141,True
46602,0.6114,True
46603,0.6,True
46604,0.4836,True
46605,0.4932,True
46606,0.4909,True
46607,0.4781,True
46608,0.4724,True
46609,1.0911,True
46610,0.5702,True
46611,0.7806,False
46612,0.4992,True
46613,0.658,True
46614,0.6228,True
46615,0.579,True
46616,0.5007,True
46617,0.4837,True
46618,0.5292,True
46619,0.5154,True
46620,0.5975,True
46621,0.6412,True
46622,0.5462,True
46623,0.5015,True
46624,0.5549,True
46625,0.5193,True
46626,0.6089,True
46627,0.5116,True
46628,1.0048,True
46629,0.4677,True
46630,0.6278,True
46631,0.4561,True
46632,0.497,True
46633,0.6412,True
46634,0.5251,True
46635,0.518,True
46636,0.4764,True
46637,0.5378,True
46638,0.5413,True
46639,1.0559,True
46640,0.5158,True
46641,0.5111,True
46642,0.5518,True
46643,0.4939,True
46644,0.4393,True
46645,0.5368,True
46646,0.468,True
46647,0.5504,True
46648,0.4638,True
46649,0.5619,True
46650,0.5687,False
46651,0.5814,True
46652,1.1716,False
46653,0.5004,True
46654,0.579,True
46655,0.5276,True
46656,0.5006,True
46657,0.5489,True
46658,0.4945,True
46659,0.4295,True
46660,0.5274,True
46661,0.6657,True
46662,1.3115,True
46663,0.4213,True
46664,0.7016,True
46665,0.4672,True
46666,0.8654,True
46667,0.4678,True
46668,0.488,True
46669,0.6367,True
46670,0.544,True
46671,0.5233,True
46672,0.4824,True
46673,0.6534,True
46674,0.4954,True
46675,0.3208,True
46676,0.4858,True
46677,0.5682,True
46678,1.352,True
46679,0.5679,True
46680,0.5693,True
46681,0.5266,True
46682,0.6286,True
46683,0.4376,True
46684,0.4658,True
46685,0.5164,True
46686,0.5108,True
46687,0.2662,True
46688,1.1167,False
46689,0.6598,True
46690,0.4753,True
46691,0.5101,True
46692,0.6903,True
46693,0.5622,True
46694,0.4431,True
46695,0.5217,True
46696,0.5549,True
46697,1.0918,True
46698,0.8951,True
46699,0.5652,True
46700,0.4634,True
46701,0.426,True
46702,0.4907,True
46703,0.5297,True
46704,0.5553,True
46705,0.5868,True
46706,0.9427,True
46707,0.4504,True
46708,0.5172,True
46709,0.534,True
46710,0.5446,True
46711,0.5304,True
46712,0.9523,True
46713,0.4849,True
46714,0.5376,True
46715,0.4996,True
46716,0.4536,True
46717,1.0604,True
46718,0.5598,True
46719,0.4918,True
46720,0.5394,True
46721,0.4994,True
46722,0.475,True
46723,0.5307,True
46724,0.5654,True
46725,1.0444,True
46726,0.5178,True
46727,0.5722,True
46728,0.5153,True
46729,0.546,True
46730,0.4788,True
46731,1.142,True
46732,0.4924,True
46733,0.449,True
46734,0.4522,True
46735,0.6006,True
46736,0.554,True
46737,0.6103,True
46738,0.5819,True
46739,0.4716,True
46740,0.5734,True
46741,0.5273,True
46742,0.5207,True
46743,0.5395,True
46744,0.5142,True
46745,0.6867,True
46746,0.4832,True
46747,0.5147,True
46748,0.3794,True
46749,0.8839,True
46750,0.5866,True
46751,1.4385,True
46752,0.5804,True
46753,0.4966,True
46754,0.5145,True
46755,0.5408,True
46756,0.6929,True
46757,0.5911,True
46758,0.5325,True
46759,0.4846,True
46760,0.5233,True
46761,0.8586,True
46762,0.4999,True
46763,0.5223,True
46764,0.5029,True
46765,0.6161,True
46766,0.5237,True
46767,0.4443,True
46768,0.8769,True
46769,0.4338,True
46770,0.4731,True
46771,0.486,True
46772,0.5568,True
46773,0.4965,True
46774,0.4801,True
46775,0.5272,True
46776,0.5309,True
46777,0.5503,True
46778,0.6939,True
46779,0.5128,True
46780,0.4984,True
46781,0.4765,True
46782,1.3774,True
46783,0.5069,True
46784,0.5389,True
46785,0.4966,True
46786,0.5224,True
46787,0.5989,True
46788,0.4727,True
46789,0.5377,True
46790,0.5289,True
46791,0.4429,True
46792,0.526,True
46793,0.8116,True
46794,0.6878,True
46795,1.2836,True
46796,0.5323,True
46797,0.471,True
46798,0.4554,True
46799,0.4824,True
46800,0.4685,True
46801,0.5705,True
46802,0.5358,True
46803,0.4594,True
46804,0.5191,True
46805,0.4726,True
46806,0.4457,True
46807,0.4754,True
46808,0.5296,True
46809,0.4869,True
46810,0.4661,True
46811,0.5607,True
46812,1.0128,True
46813,0.5025,True
46814,0.5369,True
46815,0.4592,True
46816,0.4539,True
46817,0.4898,True
46818,0.477,True
46819,0.6951,True
46820,0.5031,True
46821,0.5359,True
46822,0.5226,True
46823,0.5424,True
46824,0.507,True
46825,0.5708,True
46826,0.6643,True
46827,0.9575,True
46828,0.5163,True
46829,1.9326,True
46830,0.4862,True
46831,1.5821,True
46832,0.4925,True
46833,0.6241,True
46834,0.4906,True
46835,0.5472,True
46836,0.4921,True
46837,0.5407,True
46838,0.5307,True
46839,0.5338,True
46840,0.9183,True
46841,0.4721,True
46842,0.4958,True
46843,0.5259,True
46844,0.5684,True
46845,0.5028,True
46846,0.54,True
46847,0.5186,True
46848,0.4519,True
46849,0.4946,True
46850,0.5674,True
46851,0.5941,True
46852,0.5016,True
46853,0.4839,True
46854,0.5675,True
46855,0.5435,True
46856,0.5126,True
46857,0.4973,True
46858,0.4095,True
46859,0.5399,True
46860,0.5377,True
46861,0.4197,True
46862,0.4482,True
46863,0.4803,True
46864,0.5953,True
46865,0.5483,True
46866,0.4969,True
46867,0.5314,True
46868,0.5175,True
46869,0.9532,True
46870,0.4658,True
46871,0.484,True
46872,0.6776,True
46873,0.5024,True
46874,0.6551,True
46875,0.6841,True
46876,0.4966,True
46877,1.0267,True
46878,0.5677,True
46879,0.4269,True
46880,0.6361,True
46881,0.6028,True
46882,0.4812,True
46883,0.501,True
46884,0.4842,True
46885,0.7137,True
46886,0.5244,True
46887,0.4366,True
46888,0.5455,True
46889,0.6399,True
46890,0.5932,True
46891,0.5397,True
46892,1.0685,True
46893,0.4642,True
46894,0.7863,True
46895,0.5096,True
46896,0.5048,True
46897,0.53,True
46898,0.5326,True
46899,0.7803,True
46900,0.6876,True
46901,1.7353,False
46902,0.5711,True
46903,0.5157,True
46904,0.5543,True
46905,0.4911,True
46906,0.5321,True
46907,0.4548,True
46908,0.4294,True
46909,0.4641,True
46910,0.5226,True
46911,0.5325,True
46912,0.4571,True
46913,0.4639,True
46914,0.4902,True
46915,0.5961,True
46916,0.4996,True
46917,0.5188,True
46918,0.5951,True
46919,0.4665,True
46920,0.4803,True
46921,0.5788,True
46922,0.4748,True
46923,1.1166,True
46924,0.4996,True
46925,0.4137,True
46926,0.3425,True
46927,0.4947,True
46928,0.5264,True
46929,0.3817,True
46930,0.4029,True
46931,0.4912,True
46932,1.1323,True
46933,1.104,True
46934,0.5316,True
46935,0.4777,True
46936,0.5246,True
46937,0.4585,True
46938,0.5194,True
46939,1.1167,True
46940,0.4438,True
46941,0.5302,True
46942,0.8451,True
46943,1.7589,True
46944,0.553,True
46945,0.5202,True
46946,0.5146,True
46947,0.4504,True
46948,0.5001,True
46949,1.4055,False
46950,0.498,True
46951,0.5376,True
46952,0.5356,True
46953,0.5488,True
46954,0.5442,True
46955,0.5031,True
46956,0.5309,True
46957,0.484,True
46958,0.4984,True
46959,0.5997,True
46960,0.5242,True
46961,0.5259,True
46962,0.4662,True
46963,0.4651,True
46964,0.5495,True
46965,0.5581,True
46966,0.5506,True
46967,0.4945,True
46968,0.5423,True
46969,0.8297,True
46970,0.577,True
46971,0.5203,True
46972,0.4929,True
46973,1.5995,True
46974,0.5042,True
46975,0.4792,True
46976,0.8102,True
46977,0.4972,True
46978,0.6187,True
46979,0.5049,True
46980,0.4504,True
46981,0.6045,True
46982,0.5147,True
46983,1.686,False
46984,0.5878,True
46985,0.576,True
46986,1.4912,True
46987,0.5797,True
46988,0.5631,True
46989,0.4411,True
46990,1.7355,True
46991,0.5166,True
46992,0.8044,True
46993,0.498,True
46994,0.5617,True
46995,0.5336,True
46996,0.5117,True
46997,0.4754,True
46998,0.4796,True
46999,0.4488,True
47000,0.6365,True
47001,0.5492,True
47002,0.5318,True
47003,0.5049,True
47004,0.4538,True
47005,0.4886,True
47006,0.5529,True
47007,0.4734,True
47008,0.4701,True
47009,0.2109,True
47010,0.5547,True
47011,0.4936,True
47012,1.0053,True
47013,0.4138,True
47014,0.5186,True
47015,0.5977,True
47016,0.5918,True
47017,0.6975,True
47018,0.8541,True
47019,0.5142,True
47020,0.4477,True
47021,0.6326,True
47022,0.6493,True
47023,1.3514,False
47024,0.4963,True
47025,0.4891,True
47026,0.4785,True
47027,0.4938,True
47028,0.5547,True
47029,0.6817,True
47030,0.5167,True
47031,1.4342,True
47032,1.373,True
47033,0.4728,True
47034,0.583,True
47035,0.568,True
47036,0.9748,True
47037,0.4789,True
47038,1.823,False
47039,0.3903,True
47040,0.5466,True
47041,0.4651,True
47042,0.475,True
47043,0.4652,True
47044,0.5978,True
47045,0.4807,True
47046,0.525,True
47047,0.5296,True
47048,0.8521,True
47049,0.6403,True
47050,0.4374,True
47051,0.5323,True
47052,0.4792,True
47053,1.2816,True
47054,0.4444,True
47055,0.4881,True
47056,0.4773,True
47057,0.4658,True
47058,1.3087,True
47059,0.58,True
47060,0.5192,True
47061,0.6355,True
47062,0.5365,True
47063,0.5918,True
47064,0.5797,True
47065,0.6402,True
47066,0.4599,True
47067,0.4603,True
47068,0.572,True
47069,0.5638,True
47070,0.5,True
47071,1.2725,True
47072,0.4308,True
47073,1.0116,True
47074,0.5166,True
47075,1.4229,True
47076,0.4595,True
47077,0.4245,True
47078,0.4953,True
47079,0.5382,True
47080,0.4731,True
47081,0.9075,True
47082,0.4555,True
47083,1.113,True
47084,1.6259,False
47085,0.8945,True
47086,0.5053,True
47087,0.4907,True
47088,0.832,True
47089,0.4872,True
47090,0.5316,True
47091,1.2392,False
47092,0.5066,True
47093,0.4985,True
47094,1.0397,False
47095,0.5116,True
47096,0.5357,True
47097,0.5476,True
47098,0.5373,True
47099,0.5692,True
47100,0.8897,True
47101,0.529,True
47102,0.6019,True
47103,0.8867,True
47104,0.5359,True
47105,0.5307,True
47106,0.5589,True
47107,0.4929,True
47108,0.6182,True
47109,0.5579,True
47110,0.4784,True
